split,topology,mask_id,Pigbt,Pfwd,h_value,h_normalized,n_instances,bytes,path
TrainData,Mask_HB_V3-0,151,450,200,6000,0.6000000238418579,6,250726,TrainData/Mask_HB_V3-0/151_Pigbt450_Pfwd200_h6000/data.h5
TrainData,Mask_HB_V3-0,151,450,200,8000,0.800000011920929,6,249574,TrainData/Mask_HB_V3-0/151_Pigbt450_Pfwd200_h8000/data.h5
TrainData,Mask_HB_V3-0,155,150,100,4000,0.4000000059604645,6,244998,TrainData/Mask_HB_V3-0/155_Pigbt150_Pfwd100_h4000/data.h5
TrainData,Mask_HB_V3-0,155,150,100,6000,0.6000000238418579,6,245073,TrainData/Mask_HB_V3-0/155_Pigbt150_Pfwd100_h6000/data.h5
TrainData,Mask_HB_V3-0,155,150,100,8000,0.800000011920929,6,246776,TrainData/Mask_HB_V3-0/155_Pigbt150_Pfwd100_h8000/data.h5
TrainData,Mask_HB_V3-0,155,150,150,2000,0.20000000298023224,6,243982,TrainData/Mask_HB_V3-0/155_Pigbt150_Pfwd150_h2000/data.h5
TrainData,Mask_HB_V3-0,155,150,150,4000,0.4000000059604645,6,245535,TrainData/Mask_HB_V3-0/155_Pigbt150_Pfwd150_h4000/data.h5
TrainData,Mask_HB_V3-0,155,150,150,6000,0.6000000238418579,6,245666,TrainData/Mask_HB_V3-0/155_Pigbt150_Pfwd150_h6000/data.h5
TrainData,Mask_HB_V3-0,155,150,150,8000,0.800000011920929,6,246406,TrainData/Mask_HB_V3-0/155_Pigbt150_Pfwd150_h8000/data.h5
TrainData,Mask_HB_V3-0,155,150,200,2000,0.20000000298023224,6,245319,TrainData/Mask_HB_V3-0/155_Pigbt150_Pfwd200_h2000/data.h5
TrainData,Mask_HB_V3-0,155,150,200,4000,0.4000000059604645,6,246827,TrainData/Mask_HB_V3-0/155_Pigbt150_Pfwd200_h4000/data.h5
TrainData,Mask_HB_V3-0,155,150,200,8000,0.800000011920929,6,246643,TrainData/Mask_HB_V3-0/155_Pigbt150_Pfwd200_h8000/data.h5
TrainData,Mask_HB_V3-0,155,250,100,6000,0.6000000238418579,6,246510,TrainData/Mask_HB_V3-0/155_Pigbt250_Pfwd100_h6000/data.h5
TrainData,Mask_HB_V3-0,155,250,100,8000,0.800000011920929,6,246375,TrainData/Mask_HB_V3-0/155_Pigbt250_Pfwd100_h8000/data.h5
TrainData,Mask_HB_V3-0,155,250,150,2000,0.20000000298023224,6,247076,TrainData/Mask_HB_V3-0/155_Pigbt250_Pfwd150_h2000/data.h5
TrainData,Mask_HB_V3-0,155,250,150,4000,0.4000000059604645,6,247273,TrainData/Mask_HB_V3-0/155_Pigbt250_Pfwd150_h4000/data.h5
TrainData,Mask_HB_V3-0,155,250,150,6000,0.6000000238418579,6,246939,TrainData/Mask_HB_V3-0/155_Pigbt250_Pfwd150_h6000/data.h5
TrainData,Mask_HB_V3-0,155,250,150,8000,0.800000011920929,6,246864,TrainData/Mask_HB_V3-0/155_Pigbt250_Pfwd150_h8000/data.h5
TrainData,Mask_HB_V3-0,155,250,200,4000,0.4000000059604645,6,247879,TrainData/Mask_HB_V3-0/155_Pigbt250_Pfwd200_h4000/data.h5
TrainData,Mask_HB_V3-0,155,250,200,6000,0.6000000238418579,6,247504,TrainData/Mask_HB_V3-0/155_Pigbt250_Pfwd200_h6000/data.h5
TrainData,Mask_HB_V3-0,155,350,100,2000,0.20000000298023224,6,247689,TrainData/Mask_HB_V3-0/155_Pigbt350_Pfwd100_h2000/data.h5
TrainData,Mask_HB_V3-0,155,350,100,6000,0.6000000238418579,6,247552,TrainData/Mask_HB_V3-0/155_Pigbt350_Pfwd100_h6000/data.h5
TrainData,Mask_HB_V3-0,155,350,100,8000,0.800000011920929,6,247345,TrainData/Mask_HB_V3-0/155_Pigbt350_Pfwd100_h8000/data.h5
TrainData,Mask_HB_V3-0,155,350,150,2000,0.20000000298023224,6,247356,TrainData/Mask_HB_V3-0/155_Pigbt350_Pfwd150_h2000/data.h5
TrainData,Mask_HB_V3-0,155,350,150,4000,0.4000000059604645,6,248260,TrainData/Mask_HB_V3-0/155_Pigbt350_Pfwd150_h4000/data.h5
TrainData,Mask_HB_V3-0,155,350,150,8000,0.800000011920929,6,247787,TrainData/Mask_HB_V3-0/155_Pigbt350_Pfwd150_h8000/data.h5
TrainData,Mask_HB_V3-0,155,350,200,2000,0.20000000298023224,6,247325,TrainData/Mask_HB_V3-0/155_Pigbt350_Pfwd200_h2000/data.h5
TrainData,Mask_HB_V3-0,155,350,200,6000,0.6000000238418579,6,248610,TrainData/Mask_HB_V3-0/155_Pigbt350_Pfwd200_h6000/data.h5
TrainData,Mask_HB_V3-0,155,350,200,8000,0.800000011920929,6,248297,TrainData/Mask_HB_V3-0/155_Pigbt350_Pfwd200_h8000/data.h5
TrainData,Mask_HB_V3-0,155,450,150,6000,0.6000000238418579,6,249354,TrainData/Mask_HB_V3-0/155_Pigbt450_Pfwd150_h6000/data.h5
TrainData,Mask_HB_V3-0,155,450,200,2000,0.20000000298023224,6,245186,TrainData/Mask_HB_V3-0/155_Pigbt450_Pfwd200_h2000/data.h5
TrainData,Mask_HB_V3-0,155,450,200,6000,0.6000000238418579,6,250465,TrainData/Mask_HB_V3-0/155_Pigbt450_Pfwd200_h6000/data.h5
TrainData,Mask_HB_V3-0,155,450,200,8000,0.800000011920929,6,249218,TrainData/Mask_HB_V3-0/155_Pigbt450_Pfwd200_h8000/data.h5
TrainData,Mask_HB_V3-0,156,150,100,4000,0.4000000059604645,6,245563,TrainData/Mask_HB_V3-0/156_Pigbt150_Pfwd100_h4000/data.h5
TrainData,Mask_HB_V3-0,156,150,100,6000,0.6000000238418579,6,245553,TrainData/Mask_HB_V3-0/156_Pigbt150_Pfwd100_h6000/data.h5
TrainData,Mask_HB_V3-0,156,150,100,8000,0.800000011920929,6,247299,TrainData/Mask_HB_V3-0/156_Pigbt150_Pfwd100_h8000/data.h5
TrainData,Mask_HB_V3-0,156,150,150,2000,0.20000000298023224,6,244335,TrainData/Mask_HB_V3-0/156_Pigbt150_Pfwd150_h2000/data.h5
TrainData,Mask_HB_V3-0,156,150,150,4000,0.4000000059604645,6,246303,TrainData/Mask_HB_V3-0/156_Pigbt150_Pfwd150_h4000/data.h5
TrainData,Mask_HB_V3-0,156,150,150,6000,0.6000000238418579,6,246267,TrainData/Mask_HB_V3-0/156_Pigbt150_Pfwd150_h6000/data.h5
TrainData,Mask_HB_V3-0,156,150,200,2000,0.20000000298023224,6,245973,TrainData/Mask_HB_V3-0/156_Pigbt150_Pfwd200_h2000/data.h5
TrainData,Mask_HB_V3-0,156,150,200,4000,0.4000000059604645,6,246900,TrainData/Mask_HB_V3-0/156_Pigbt150_Pfwd200_h4000/data.h5
TrainData,Mask_HB_V3-0,156,150,200,6000,0.6000000238418579,6,246867,TrainData/Mask_HB_V3-0/156_Pigbt150_Pfwd200_h6000/data.h5
TrainData,Mask_HB_V3-0,156,150,200,8000,0.800000011920929,6,247521,TrainData/Mask_HB_V3-0/156_Pigbt150_Pfwd200_h8000/data.h5
TrainData,Mask_HB_V3-0,156,250,100,2000,0.20000000298023224,6,246729,TrainData/Mask_HB_V3-0/156_Pigbt250_Pfwd100_h2000/data.h5
TrainData,Mask_HB_V3-0,156,250,100,4000,0.4000000059604645,6,247144,TrainData/Mask_HB_V3-0/156_Pigbt250_Pfwd100_h4000/data.h5
TrainData,Mask_HB_V3-0,156,250,150,2000,0.20000000298023224,6,247399,TrainData/Mask_HB_V3-0/156_Pigbt250_Pfwd150_h2000/data.h5
TrainData,Mask_HB_V3-0,156,250,150,4000,0.4000000059604645,6,247548,TrainData/Mask_HB_V3-0/156_Pigbt250_Pfwd150_h4000/data.h5
TrainData,Mask_HB_V3-0,156,250,150,8000,0.800000011920929,6,247391,TrainData/Mask_HB_V3-0/156_Pigbt250_Pfwd150_h8000/data.h5
TrainData,Mask_HB_V3-0,156,250,200,4000,0.4000000059604645,6,248011,TrainData/Mask_HB_V3-0/156_Pigbt250_Pfwd200_h4000/data.h5
TrainData,Mask_HB_V3-0,156,350,100,2000,0.20000000298023224,6,248191,TrainData/Mask_HB_V3-0/156_Pigbt350_Pfwd100_h2000/data.h5
TrainData,Mask_HB_V3-0,156,350,100,4000,0.4000000059604645,6,248924,TrainData/Mask_HB_V3-0/156_Pigbt350_Pfwd100_h4000/data.h5
TrainData,Mask_HB_V3-0,156,350,100,6000,0.6000000238418579,6,248070,TrainData/Mask_HB_V3-0/156_Pigbt350_Pfwd100_h6000/data.h5
TrainData,Mask_HB_V3-0,156,350,100,8000,0.800000011920929,6,248094,TrainData/Mask_HB_V3-0/156_Pigbt350_Pfwd100_h8000/data.h5
TrainData,Mask_HB_V3-0,156,350,150,4000,0.4000000059604645,6,249177,TrainData/Mask_HB_V3-0/156_Pigbt350_Pfwd150_h4000/data.h5
TrainData,Mask_HB_V3-0,156,350,150,6000,0.6000000238418579,6,248477,TrainData/Mask_HB_V3-0/156_Pigbt350_Pfwd150_h6000/data.h5
TrainData,Mask_HB_V3-0,156,350,200,2000,0.20000000298023224,6,248183,TrainData/Mask_HB_V3-0/156_Pigbt350_Pfwd200_h2000/data.h5
TrainData,Mask_HB_V3-0,156,350,200,4000,0.4000000059604645,6,249661,TrainData/Mask_HB_V3-0/156_Pigbt350_Pfwd200_h4000/data.h5
TrainData,Mask_HB_V3-0,156,350,200,6000,0.6000000238418579,6,248892,TrainData/Mask_HB_V3-0/156_Pigbt350_Pfwd200_h6000/data.h5
TrainData,Mask_HB_V3-0,156,350,200,8000,0.800000011920929,6,248687,TrainData/Mask_HB_V3-0/156_Pigbt350_Pfwd200_h8000/data.h5
TrainData,Mask_HB_V3-0,156,450,100,6000,0.6000000238418579,6,250072,TrainData/Mask_HB_V3-0/156_Pigbt450_Pfwd100_h6000/data.h5
TrainData,Mask_HB_V3-0,156,450,100,8000,0.800000011920929,6,249302,TrainData/Mask_HB_V3-0/156_Pigbt450_Pfwd100_h8000/data.h5
TrainData,Mask_HB_V3-0,156,450,150,2000,0.20000000298023224,6,248173,TrainData/Mask_HB_V3-0/156_Pigbt450_Pfwd150_h2000/data.h5
TrainData,Mask_HB_V3-0,156,450,150,4000,0.4000000059604645,6,249976,TrainData/Mask_HB_V3-0/156_Pigbt450_Pfwd150_h4000/data.h5
TrainData,Mask_HB_V3-0,156,450,150,8000,0.800000011920929,6,249775,TrainData/Mask_HB_V3-0/156_Pigbt450_Pfwd150_h8000/data.h5
TrainData,Mask_HB_V3-0,156,450,200,2000,0.20000000298023224,6,245928,TrainData/Mask_HB_V3-0/156_Pigbt450_Pfwd200_h2000/data.h5
TrainData,Mask_HB_V3-0,156,450,200,6000,0.6000000238418579,6,251233,TrainData/Mask_HB_V3-0/156_Pigbt450_Pfwd200_h6000/data.h5
TrainData,Mask_HB_V3-0,156,450,200,8000,0.800000011920929,6,250137,TrainData/Mask_HB_V3-0/156_Pigbt450_Pfwd200_h8000/data.h5
TrainData,Mask_HB_V3-0,158,150,100,2000,0.20000000298023224,6,242057,TrainData/Mask_HB_V3-0/158_Pigbt150_Pfwd100_h2000/data.h5
TrainData,Mask_HB_V3-0,158,150,100,4000,0.4000000059604645,6,244591,TrainData/Mask_HB_V3-0/158_Pigbt150_Pfwd100_h4000/data.h5
TrainData,Mask_HB_V3-0,158,150,100,6000,0.6000000238418579,6,244714,TrainData/Mask_HB_V3-0/158_Pigbt150_Pfwd100_h6000/data.h5
TrainData,Mask_HB_V3-0,158,150,100,8000,0.800000011920929,6,246468,TrainData/Mask_HB_V3-0/158_Pigbt150_Pfwd100_h8000/data.h5
TrainData,Mask_HB_V3-0,158,150,150,2000,0.20000000298023224,6,243280,TrainData/Mask_HB_V3-0/158_Pigbt150_Pfwd150_h2000/data.h5
TrainData,Mask_HB_V3-0,158,150,150,4000,0.4000000059604645,6,245245,TrainData/Mask_HB_V3-0/158_Pigbt150_Pfwd150_h4000/data.h5
TrainData,Mask_HB_V3-0,158,150,150,6000,0.6000000238418579,6,245418,TrainData/Mask_HB_V3-0/158_Pigbt150_Pfwd150_h6000/data.h5
TrainData,Mask_HB_V3-0,158,150,150,8000,0.800000011920929,6,246113,TrainData/Mask_HB_V3-0/158_Pigbt150_Pfwd150_h8000/data.h5
TrainData,Mask_HB_V3-0,158,150,200,2000,0.20000000298023224,6,244848,TrainData/Mask_HB_V3-0/158_Pigbt150_Pfwd200_h2000/data.h5
TrainData,Mask_HB_V3-0,158,150,200,6000,0.6000000238418579,6,245940,TrainData/Mask_HB_V3-0/158_Pigbt150_Pfwd200_h6000/data.h5
TrainData,Mask_HB_V3-0,158,150,200,8000,0.800000011920929,6,246304,TrainData/Mask_HB_V3-0/158_Pigbt150_Pfwd200_h8000/data.h5
TrainData,Mask_HB_V3-0,158,250,100,2000,0.20000000298023224,6,245199,TrainData/Mask_HB_V3-0/158_Pigbt250_Pfwd100_h2000/data.h5
TrainData,Mask_HB_V3-0,158,250,100,6000,0.6000000238418579,6,246236,TrainData/Mask_HB_V3-0/158_Pigbt250_Pfwd100_h6000/data.h5
TrainData,Mask_HB_V3-0,158,250,150,2000,0.20000000298023224,6,246470,TrainData/Mask_HB_V3-0/158_Pigbt250_Pfwd150_h2000/data.h5
TrainData,Mask_HB_V3-0,158,250,150,4000,0.4000000059604645,6,247009,TrainData/Mask_HB_V3-0/158_Pigbt250_Pfwd150_h4000/data.h5
TrainData,Mask_HB_V3-0,158,250,150,6000,0.6000000238418579,6,246656,TrainData/Mask_HB_V3-0/158_Pigbt250_Pfwd150_h6000/data.h5
TrainData,Mask_HB_V3-0,158,250,150,8000,0.800000011920929,6,246690,TrainData/Mask_HB_V3-0/158_Pigbt250_Pfwd150_h8000/data.h5
TrainData,Mask_HB_V3-0,158,250,200,2000,0.20000000298023224,6,246602,TrainData/Mask_HB_V3-0/158_Pigbt250_Pfwd200_h2000/data.h5
TrainData,Mask_HB_V3-0,158,250,200,4000,0.4000000059604645,6,247200,TrainData/Mask_HB_V3-0/158_Pigbt250_Pfwd200_h4000/data.h5
TrainData,Mask_HB_V3-0,158,250,200,6000,0.6000000238418579,6,247050,TrainData/Mask_HB_V3-0/158_Pigbt250_Pfwd200_h6000/data.h5
TrainData,Mask_HB_V3-0,158,350,100,4000,0.4000000059604645,6,247167,TrainData/Mask_HB_V3-0/158_Pigbt350_Pfwd100_h4000/data.h5
TrainData,Mask_HB_V3-0,158,350,100,6000,0.6000000238418579,6,247286,TrainData/Mask_HB_V3-0/158_Pigbt350_Pfwd100_h6000/data.h5
TrainData,Mask_HB_V3-0,158,350,150,2000,0.20000000298023224,6,246599,TrainData/Mask_HB_V3-0/158_Pigbt350_Pfwd150_h2000/data.h5
TrainData,Mask_HB_V3-0,158,350,150,6000,0.6000000238418579,6,247704,TrainData/Mask_HB_V3-0/158_Pigbt350_Pfwd150_h6000/data.h5
TrainData,Mask_HB_V3-0,158,350,150,8000,0.800000011920929,6,247615,TrainData/Mask_HB_V3-0/158_Pigbt350_Pfwd150_h8000/data.h5
TrainData,Mask_HB_V3-0,158,350,200,2000,0.20000000298023224,6,247108,TrainData/Mask_HB_V3-0/158_Pigbt350_Pfwd200_h2000/data.h5
TrainData,Mask_HB_V3-0,158,350,200,6000,0.6000000238418579,6,247944,TrainData/Mask_HB_V3-0/158_Pigbt350_Pfwd200_h6000/data.h5
TrainData,Mask_HB_V3-0,158,350,200,8000,0.800000011920929,6,247944,TrainData/Mask_HB_V3-0/158_Pigbt350_Pfwd200_h8000/data.h5
TrainData,Mask_HB_V3-0,158,450,100,2000,0.20000000298023224,6,246720,TrainData/Mask_HB_V3-0/158_Pigbt450_Pfwd100_h2000/data.h5
TrainData,Mask_HB_V3-0,158,450,100,6000,0.6000000238418579,6,248479,TrainData/Mask_HB_V3-0/158_Pigbt450_Pfwd100_h6000/data.h5
TrainData,Mask_HB_V3-0,158,450,100,8000,0.800000011920929,6,247841,TrainData/Mask_HB_V3-0/158_Pigbt450_Pfwd100_h8000/data.h5
TrainData,Mask_HB_V3-0,158,450,150,2000,0.20000000298023224,6,246346,TrainData/Mask_HB_V3-0/158_Pigbt450_Pfwd150_h2000/data.h5
TrainData,Mask_HB_V3-0,158,450,150,4000,0.4000000059604645,6,248616,TrainData/Mask_HB_V3-0/158_Pigbt450_Pfwd150_h4000/data.h5
TrainData,Mask_HB_V3-0,158,450,150,8000,0.800000011920929,6,248226,TrainData/Mask_HB_V3-0/158_Pigbt450_Pfwd150_h8000/data.h5
TrainData,Mask_HB_V3-0,158,450,200,6000,0.6000000238418579,6,249820,TrainData/Mask_HB_V3-0/158_Pigbt450_Pfwd200_h6000/data.h5
TrainData,Mask_HB_V3-0,159,150,100,6000,0.6000000238418579,6,244779,TrainData/Mask_HB_V3-0/159_Pigbt150_Pfwd100_h6000/data.h5
TrainData,Mask_HB_V3-0,159,150,100,8000,0.800000011920929,6,246784,TrainData/Mask_HB_V3-0/159_Pigbt150_Pfwd100_h8000/data.h5
TrainData,Mask_HB_V3-0,159,150,150,6000,0.6000000238418579,6,245306,TrainData/Mask_HB_V3-0/159_Pigbt150_Pfwd150_h6000/data.h5
TrainData,Mask_HB_V3-0,159,150,200,2000,0.20000000298023224,6,245165,TrainData/Mask_HB_V3-0/159_Pigbt150_Pfwd200_h2000/data.h5
TrainData,Mask_HB_V3-0,159,150,200,4000,0.4000000059604645,6,246359,TrainData/Mask_HB_V3-0/159_Pigbt150_Pfwd200_h4000/data.h5
TrainData,Mask_HB_V3-0,159,150,200,6000,0.6000000238418579,6,246135,TrainData/Mask_HB_V3-0/159_Pigbt150_Pfwd200_h6000/data.h5
TrainData,Mask_HB_V3-0,159,250,100,2000,0.20000000298023224,6,245617,TrainData/Mask_HB_V3-0/159_Pigbt250_Pfwd100_h2000/data.h5
TrainData,Mask_HB_V3-0,159,250,100,4000,0.4000000059604645,6,246512,TrainData/Mask_HB_V3-0/159_Pigbt250_Pfwd100_h4000/data.h5
TrainData,Mask_HB_V3-0,159,250,100,6000,0.6000000238418579,6,246439,TrainData/Mask_HB_V3-0/159_Pigbt250_Pfwd100_h6000/data.h5
TrainData,Mask_HB_V3-0,159,250,100,8000,0.800000011920929,6,246340,TrainData/Mask_HB_V3-0/159_Pigbt250_Pfwd100_h8000/data.h5
TrainData,Mask_HB_V3-0,159,250,150,4000,0.4000000059604645,6,246985,TrainData/Mask_HB_V3-0/159_Pigbt250_Pfwd150_h4000/data.h5
TrainData,Mask_HB_V3-0,159,250,150,6000,0.6000000238418579,6,246654,TrainData/Mask_HB_V3-0/159_Pigbt250_Pfwd150_h6000/data.h5
TrainData,Mask_HB_V3-0,159,250,200,2000,0.20000000298023224,6,247100,TrainData/Mask_HB_V3-0/159_Pigbt250_Pfwd200_h2000/data.h5
TrainData,Mask_HB_V3-0,159,250,200,4000,0.4000000059604645,6,247215,TrainData/Mask_HB_V3-0/159_Pigbt250_Pfwd200_h4000/data.h5
TrainData,Mask_HB_V3-0,159,350,100,2000,0.20000000298023224,6,247610,TrainData/Mask_HB_V3-0/159_Pigbt350_Pfwd100_h2000/data.h5
TrainData,Mask_HB_V3-0,159,350,100,6000,0.6000000238418579,6,247526,TrainData/Mask_HB_V3-0/159_Pigbt350_Pfwd100_h6000/data.h5
TrainData,Mask_HB_V3-0,159,350,100,8000,0.800000011920929,6,247427,TrainData/Mask_HB_V3-0/159_Pigbt350_Pfwd100_h8000/data.h5
TrainData,Mask_HB_V3-0,159,350,150,4000,0.4000000059604645,6,248388,TrainData/Mask_HB_V3-0/159_Pigbt350_Pfwd150_h4000/data.h5
TrainData,Mask_HB_V3-0,159,350,150,6000,0.6000000238418579,6,248024,TrainData/Mask_HB_V3-0/159_Pigbt350_Pfwd150_h6000/data.h5
TrainData,Mask_HB_V3-0,159,350,150,8000,0.800000011920929,6,247791,TrainData/Mask_HB_V3-0/159_Pigbt350_Pfwd150_h8000/data.h5
TrainData,Mask_HB_V3-0,159,350,200,4000,0.4000000059604645,6,248571,TrainData/Mask_HB_V3-0/159_Pigbt350_Pfwd200_h4000/data.h5
TrainData,Mask_HB_V3-0,159,350,200,6000,0.6000000238418579,6,248223,TrainData/Mask_HB_V3-0/159_Pigbt350_Pfwd200_h6000/data.h5
TrainData,Mask_HB_V3-0,159,350,200,8000,0.800000011920929,6,248166,TrainData/Mask_HB_V3-0/159_Pigbt350_Pfwd200_h8000/data.h5
TrainData,Mask_HB_V3-0,159,450,100,6000,0.6000000238418579,6,249427,TrainData/Mask_HB_V3-0/159_Pigbt450_Pfwd100_h6000/data.h5
TrainData,Mask_HB_V3-0,159,450,100,8000,0.800000011920929,6,248673,TrainData/Mask_HB_V3-0/159_Pigbt450_Pfwd100_h8000/data.h5
TrainData,Mask_HB_V3-0,159,450,150,2000,0.20000000298023224,6,247078,TrainData/Mask_HB_V3-0/159_Pigbt450_Pfwd150_h2000/data.h5
TrainData,Mask_HB_V3-0,159,450,150,4000,0.4000000059604645,6,249049,TrainData/Mask_HB_V3-0/159_Pigbt450_Pfwd150_h4000/data.h5
TrainData,Mask_HB_V3-0,159,450,150,8000,0.800000011920929,6,249105,TrainData/Mask_HB_V3-0/159_Pigbt450_Pfwd150_h8000/data.h5
TrainData,Mask_HB_V3-0,159,450,200,2000,0.20000000298023224,6,245233,TrainData/Mask_HB_V3-0/159_Pigbt450_Pfwd200_h2000/data.h5
TrainData,Mask_HB_V3-0,159,450,200,6000,0.6000000238418579,6,250123,TrainData/Mask_HB_V3-0/159_Pigbt450_Pfwd200_h6000/data.h5
TrainData,Mask_HB_V3-0,159,450,200,8000,0.800000011920929,6,249636,TrainData/Mask_HB_V3-0/159_Pigbt450_Pfwd200_h8000/data.h5
TrainData,Mask_HB_V3-1,002,150,100,2000,0.20000000298023224,4,242970,TrainData/Mask_HB_V3-1/002_Pigbt150_Pfwd100_h2000/data.h5
TrainData,Mask_HB_V3-1,002,150,100,8000,0.800000011920929,4,246812,TrainData/Mask_HB_V3-1/002_Pigbt150_Pfwd100_h8000/data.h5
TrainData,Mask_HB_V3-1,002,150,150,2000,0.20000000298023224,4,244486,TrainData/Mask_HB_V3-1/002_Pigbt150_Pfwd150_h2000/data.h5
TrainData,Mask_HB_V3-1,002,150,150,4000,0.4000000059604645,4,245868,TrainData/Mask_HB_V3-1/002_Pigbt150_Pfwd150_h4000/data.h5
TrainData,Mask_HB_V3-1,002,150,150,8000,0.800000011920929,4,246541,TrainData/Mask_HB_V3-1/002_Pigbt150_Pfwd150_h8000/data.h5
TrainData,Mask_HB_V3-1,002,150,200,4000,0.4000000059604645,4,247028,TrainData/Mask_HB_V3-1/002_Pigbt150_Pfwd200_h4000/data.h5
TrainData,Mask_HB_V3-1,002,150,200,8000,0.800000011920929,4,246594,TrainData/Mask_HB_V3-1/002_Pigbt150_Pfwd200_h8000/data.h5
TrainData,Mask_HB_V3-1,002,250,100,2000,0.20000000298023224,4,245740,TrainData/Mask_HB_V3-1/002_Pigbt250_Pfwd100_h2000/data.h5
TrainData,Mask_HB_V3-1,002,250,100,8000,0.800000011920929,4,246503,TrainData/Mask_HB_V3-1/002_Pigbt250_Pfwd100_h8000/data.h5
TrainData,Mask_HB_V3-1,002,250,150,2000,0.20000000298023224,4,246685,TrainData/Mask_HB_V3-1/002_Pigbt250_Pfwd150_h2000/data.h5
TrainData,Mask_HB_V3-1,002,250,150,4000,0.4000000059604645,4,247770,TrainData/Mask_HB_V3-1/002_Pigbt250_Pfwd150_h4000/data.h5
TrainData,Mask_HB_V3-1,002,250,150,6000,0.6000000238418579,4,247157,TrainData/Mask_HB_V3-1/002_Pigbt250_Pfwd150_h6000/data.h5
TrainData,Mask_HB_V3-1,002,250,150,8000,0.800000011920929,4,246851,TrainData/Mask_HB_V3-1/002_Pigbt250_Pfwd150_h8000/data.h5
TrainData,Mask_HB_V3-1,002,250,200,2000,0.20000000298023224,4,246979,TrainData/Mask_HB_V3-1/002_Pigbt250_Pfwd200_h2000/data.h5
TrainData,Mask_HB_V3-1,002,250,200,4000,0.4000000059604645,4,248566,TrainData/Mask_HB_V3-1/002_Pigbt250_Pfwd200_h4000/data.h5
TrainData,Mask_HB_V3-1,002,250,200,8000,0.800000011920929,4,247287,TrainData/Mask_HB_V3-1/002_Pigbt250_Pfwd200_h8000/data.h5
TrainData,Mask_HB_V3-1,002,350,100,4000,0.4000000059604645,4,248040,TrainData/Mask_HB_V3-1/002_Pigbt350_Pfwd100_h4000/data.h5
TrainData,Mask_HB_V3-1,002,350,100,8000,0.800000011920929,4,247727,TrainData/Mask_HB_V3-1/002_Pigbt350_Pfwd100_h8000/data.h5
TrainData,Mask_HB_V3-1,002,350,150,2000,0.20000000298023224,4,247108,TrainData/Mask_HB_V3-1/002_Pigbt350_Pfwd150_h2000/data.h5
TrainData,Mask_HB_V3-1,002,350,150,6000,0.6000000238418579,4,248561,TrainData/Mask_HB_V3-1/002_Pigbt350_Pfwd150_h6000/data.h5
TrainData,Mask_HB_V3-1,002,350,150,8000,0.800000011920929,4,248160,TrainData/Mask_HB_V3-1/002_Pigbt350_Pfwd150_h8000/data.h5
TrainData,Mask_HB_V3-1,002,350,200,4000,0.4000000059604645,4,248923,TrainData/Mask_HB_V3-1/002_Pigbt350_Pfwd200_h4000/data.h5
TrainData,Mask_HB_V3-1,002,350,200,6000,0.6000000238418579,4,249349,TrainData/Mask_HB_V3-1/002_Pigbt350_Pfwd200_h6000/data.h5
TrainData,Mask_HB_V3-1,002,350,200,8000,0.800000011920929,4,248927,TrainData/Mask_HB_V3-1/002_Pigbt350_Pfwd200_h8000/data.h5
TrainData,Mask_HB_V3-1,002,450,100,2000,0.20000000298023224,4,246817,TrainData/Mask_HB_V3-1/002_Pigbt450_Pfwd100_h2000/data.h5
TrainData,Mask_HB_V3-1,002,450,100,4000,0.4000000059604645,4,248750,TrainData/Mask_HB_V3-1/002_Pigbt450_Pfwd100_h4000/data.h5
TrainData,Mask_HB_V3-1,002,450,150,2000,0.20000000298023224,4,246775,TrainData/Mask_HB_V3-1/002_Pigbt450_Pfwd150_h2000/data.h5
TrainData,Mask_HB_V3-1,002,450,150,6000,0.6000000238418579,4,249404,TrainData/Mask_HB_V3-1/002_Pigbt450_Pfwd150_h6000/data.h5
TrainData,Mask_HB_V3-1,002,450,150,8000,0.800000011920929,4,249051,TrainData/Mask_HB_V3-1/002_Pigbt450_Pfwd150_h8000/data.h5
TrainData,Mask_HB_V3-1,002,450,200,2000,0.20000000298023224,4,245933,TrainData/Mask_HB_V3-1/002_Pigbt450_Pfwd200_h2000/data.h5
TrainData,Mask_HB_V3-1,002,450,200,4000,0.4000000059604645,4,249159,TrainData/Mask_HB_V3-1/002_Pigbt450_Pfwd200_h4000/data.h5
TrainData,Mask_HB_V3-1,002,450,200,6000,0.6000000238418579,4,250136,TrainData/Mask_HB_V3-1/002_Pigbt450_Pfwd200_h6000/data.h5
TrainData,Mask_HB_V3-1,003,150,100,2000,0.20000000298023224,4,241984,TrainData/Mask_HB_V3-1/003_Pigbt150_Pfwd100_h2000/data.h5
TrainData,Mask_HB_V3-1,003,150,100,4000,0.4000000059604645,4,244397,TrainData/Mask_HB_V3-1/003_Pigbt150_Pfwd100_h4000/data.h5
TrainData,Mask_HB_V3-1,003,150,150,2000,0.20000000298023224,4,243202,TrainData/Mask_HB_V3-1/003_Pigbt150_Pfwd150_h2000/data.h5
TrainData,Mask_HB_V3-1,003,150,150,4000,0.4000000059604645,4,245164,TrainData/Mask_HB_V3-1/003_Pigbt150_Pfwd150_h4000/data.h5
TrainData,Mask_HB_V3-1,003,150,150,6000,0.6000000238418579,4,245210,TrainData/Mask_HB_V3-1/003_Pigbt150_Pfwd150_h6000/data.h5
